list,sale
749000.0,741473.5151236502
749000.0,754832.0666122168
744625.0,763419.7852641237
739625.0,771749.7504957428
734625.0,727469.6816031011
730875.0,736320.1517729353
730250.0,738244.9757282739
730363.0,757663.9216330351
730363.0,732589.7205167026
726863.0,754938.4048805942
723800.0,702577.769039238
716437.0,704916.8629068258
711937.0,717704.1992087228
710937.0,704163.3391326381
710500.0,712148.9019252999
710375.0,704841.7350959732
707500.0,728581.7249846753
703375.0,697239.0072522712
699375.0,691751.4635477124
696975.0,692180.1655241591
696850.0,714984.7668740539
695725.0,716367.635065478
691975.0,701276.2037549139
689475.0,683632.9747687583
684725.0,671188.8229778117
682725.0,672813.7068734539
686225.0,687253.6065190723
688500.0,686046.5283317909
687250.0,670396.2189827862
685988.0,762886.5607284659
683737.0,692706.839496987
686237.0,677842.0093539389
692462.0,680149.7125371972
696950.0,686832.1989167728
699450.0,693343.7864311975
699263.0,724599.374062994
699038.0,695192.737383873
698813.0,714247.0020104768
695063.0,689131.1472545603
692875.0,704870.0127273693
692875.0,690231.3730135781
692875.0,674919.8998448504
696625.0,695057.8926770664
699225.0,695829.982232097
703225.0,703944.7766149184
703400.0,705488.8023519554
703625.0,706538.4468421716
703638.0,731242.9478651189
699863.0,694896.8840288465
700563.0,697195.2926578576
700338.0,689665.2719703331
704600.0,694626.711735969
705749.0,728041.3705108073
708249.0,711156.6498268294
712749.0,746257.5089525759
714999.0,726601.6152233249
720125.0,721675.5678157116
723225.0,770475.6047361128
725225.0,712342.516221526
725975.0,720639.1614852991
725975.0,736784.216372532
726750.0,726178.4859392575
726750.0,762880.5070201193
729250.0,731380.380312233
730475.0,726279.3312580183
728475.0,719001.0571252849
727225.0,716624.4557778513
722475.0,768557.2109274972
721250.0,719725.8297040731
722500.0,706272.4396986171
723750.0,712774.6066119395
725250.0,727854.2916951505
726250.0,742463.2165288362
727475.0,717079.9292475958
729725.0,755567.3334967719
730713.0,733529.1283389726
729963.0,718905.7564640313
728738.0,734261.7859842231
725238.0,728000.2910287855
724000.0,718579.5521338301
723750.0,766998.1896614252
723750.0,714590.5047532907
723625.0,714421.1259824431
723625.0,710935.1270796952
724738.0,715004.6914683116
725738.0,711391.0460553815
733113.0,754642.2991084518
739113.0,745168.9924491734
744000.0,750244.1225246396
749000.0,771386.1232357005
745500.0,745893.5504426728
745500.0,782562.6666439614
743250.0,763105.6745820051
740875.0,745242.9209313978
744375.0,755894.3869741742
744375.0,766325.4417084021
743125.0,737434.6166894994
745000.0,740491.5382606561
745000.0,733850.2508637744
750000.0,753676.7946851978
756165.0,771793.7651392092
760665.0,756521.2355888466
770665.0,757605.9410773634
772665.0,774681.3279001721
777500.0,762340.0265355678
781250.0,769618.1405720391
781250.0,778726.660460575
786988.0,781597.0586946919
795988.0,795653.3357538233
800738.0,789083.6037443884
809725.0,828956.1235632988
809735.0,793715.8570822573
805735.0,816143.3700588652
811485.0,805367.0072158636
810248.0,809797.7879441055
814000.0,816607.5451050386
814250.0,823485.172163443
808500.0,799976.3113410672
803475.0,788521.5327656745
799475.0,794053.4918686589
798600.0,815418.3922787646
798600.0,815680.820147906
804875.0,822642.5288660855
807488.0,809808.3815789275
812113.0,853711.0105423073
814863.0,816018.4823805998
813613.0,835974.1730027752
816250.0,849112.7587073853
817500.0,829069.9745220087
821250.0,823077.9466722761
828722.0,826964.6737403545
836222.0,829110.5885985525
843710.0,827417.0356114898
849935.0,861562.0425459316
849950.0,883295.023205054
855700.0,847378.4306673781
867963.0,880075.0032297223
870988.0,887816.7548431131
877250.0,878678.3939734533
879375.0,881064.244421892
868375.0,882991.3508031905
870363.0,907243.2561703975
871363.0,875871.3623731456
869675.0,855907.0482356985
873300.0,874017.1353837132
880563.0,904851.9728656968
885563.0,881629.3363574679
898500.0,938566.1222341075
912350.0,955416.102711788
911975.0,911350.770166175
909350.0,960024.0483756289
892100.0,912525.75125351
885438.0,907786.9905317377
885438.0,926101.37048895
894563.0,928001.7069974969
905138.0,899897.975970289
902825.0,914702.6445569389
900700.0,886188.335347179
888700.0,907707.9199417031
883500.0,871170.7833578849
873750.0,869039.5582250399
872063.0,870598.972891161
877563.0,874532.4910372545
875188.0,871584.7744542251
875188.0,924413.344204155
873375.0,879301.2596547788
867875.0,864301.8827148689
869250.0,862071.3177241193
880500.0,872764.0096234328
896750.0,915121.2653324261
899750.0,889989.7711176389
912750.0,912766.4247027811
926125.0,921824.0098698745
931625.0,968335.204827097
946500.0,934525.7530882003
947000.0,934256.3405123638
945863.0,934125.1165649717
946613.0,971247.5785677675
958550.0,965414.4206962064
976175.0,962043.0956715253
987438.0,976464.3891609007
994188.0,977122.4217044836
992375.0,987689.7803008499
998750.0,993879.1875338731
1027500.0,1104675.7306953368
1038750.0,1018135.107025982
1060250.0,1044189.6757657432
1053063.0,1044067.6933069879
1024563.0,1014341.1890377073
1005063.0,1010256.7256514997
982563.0,1020557.6368198164
970750.0,1073961.6485091932
968250.0,988860.4880369697
959750.0,941598.0134148061
951000.0,965261.0694680155
952749.0,951243.7819695162
945250.0,932806.2107750227
959625.0,1007534.8833636008
970875.0,1079709.105184419
981438.0,960062.6332439703
993937.0,986271.1467772356
997875.0,1002938.1687248799
992875.0,980520.3159984993
988937.0,1027353.8837366275
983925.0,978018.7682085636
980738.0,970406.0878956687
984238.0,956775.588098805
988050.0,979835.6246543134
990063.0,998055.2467398386
984188.0,995773.9480130594
968188.0,999630.6634156517
948125.0,1022102.6555355714
925988.0,956211.6662685827
910238.0,893329.0833283508
903738.0,931972.1254284513
899113.0,924062.9918663976
899000.0,1035192.1980907148
904250.0,916351.2807282509
904250.0,895799.5803097497
909375.0,894247.2758270937
915875.0,1030499.167404604
915813.0,941728.124663741
923563.0,902218.2770845086
918438.0,942335.5713614977
911938.0,935019.5618500856
906975.0,914886.9556784501
899100.0,889523.039650177
899325.0,886215.8048642664
905825.0,922950.1835541383
920225.0,978658.3152997602
936850.0,974756.7932626591
949375.0,934844.6253427189
942875.0,929867.8049017468
928250.0,923679.7391351578
928250.0,929512.2784659641
936875.0,967215.6475011541
953375.0,970277.1279573821
969875.0,964057.9229999989
966125.0,958727.0231107048
951250.0,981575.9445448555
934750.0,924292.1007602809
924750.0,906154.8893768796
919500.0,892539.7328427456
925500.0,912412.0556091948
938250.0,933884.2306316663
293963.0,291308.2813445903
294825.0,298540.9165688046
294438.0,289418.80212466454
294550.0,294208.92902718467
294550.0,314895.8569714406
293688.0,290680.2328733415
293715.0,294811.07574895927
295008.0,297005.4001103359
296233.0,294520.04710745404
297233.0,299328.9601566635
297231.0,304161.66436878144
297225.0,292903.6896278823
296000.0,295043.9571153027
295000.0,293378.28027575073
296000.0,293175.9866951195
297244.0,305771.3127849209
298494.0,302409.8964204272
300146.0,298074.5827090534
300396.0,297713.215680259
300390.0,297597.3402585391
300259.0,291654.98912573355
301194.0,309651.36780584254
303069.0,315041.5749595437
305569.0,335148.47972986044
308175.0,315811.33905470074
309337.0,304334.0063462243
309937.0,308112.6478106615
309950.0,306553.56658887555
310547.0,308134.87033066317
310547.0,321214.4811797427
310072.0,345577.9048759464
308822.0,322818.75314376544
305738.0,350096.16712033434
303238.0,302181.5701829104
302488.0,300707.49413897464
303738.0,300410.69678615517
306250.0,312479.9103333898
308725.0,306659.75141805544
309725.0,324510.95068840665
308475.0,303144.15688716597
305975.0,301396.7263483915
303250.0,298730.4211413312
300975.0,301981.8911436202
299475.0,315308.5940932265
299350.0,310033.34745177097
299475.0,309003.76898296655
299475.0,298040.2900860339
299700.0,329314.94077547145
299561.0,295890.104513133
298436.0,295440.2761385595
297211.0,304016.0195670967
297211.0,290566.41450807074
297086.0,319830.30620267487
298261.0,294043.14653490443
299847.0,301877.16335449845
301122.0,315473.2234740445
303473.0,301180.7823708106
306048.0,303670.8156735013
309463.0,303052.7250897663
312588.0,311180.6690174392
314375.0,322221.14059151313
316313.0,312403.4567291155
316313.0,311569.7923685588
317350.0,313072.5002785689
318625.0,343867.21517898137
318188.0,333186.2350673092
319063.0,315547.9048436934
318625.0,328428.71553843404
319850.0,319265.8948691096
322850.0,322589.58112049673
325475.0,317551.3011529704
327200.0,326148.3081953647
327638.0,352246.9557698869
327638.0,324925.864678628
327863.0,362904.74321061943
328663.0,331494.8412504929
330725.0,329631.0061858507
332475.0,335831.36084429093
333025.0,347782.2190817206
333451.0,333226.31140666205
332201.0,328256.58691587177
330276.0,334200.4567718762
328614.0,326890.11769956694
327288.0,335107.931202104
326663.0,325234.23897732265
327088.0,335581.62036290154
325800.0,337983.131744572
324181.0,327660.8978819445
322281.0,322224.9239194289
320006.0,316063.38026261714
319794.0,329357.46496936434
319788.0,315594.96755129285
317850.0,317570.8024343603
317850.0,314071.8927714487
317988.0,316965.91756243166
318013.0,319990.8795978806
319975.0,324993.31076179614
318918.0,315186.63610924076
317668.0,313437.30281848944
316418.0,334535.2749242483
314418.0,322235.76686400454
313838.0,310637.4013756744
312575.0,314922.9861919165
311700.0,316650.89688081713
311200.0,321373.9138806059
311094.0,313699.0916228743
312169.0,308064.35512545623
314288.0,320327.1394855644
316788.0,319897.14393743564
319806.0,325847.82296503405
322494.0,321666.470883088
326250.0,322161.2164702161
328750.0,345641.10450105363
329975.0,326458.8353530828
331100.0,333534.7704921485
332349.0,332125.04654168943
333599.0,331289.6337932935
334861.0,341554.18221010274
337361.0,365764.3703300643
338613.0,337350.1056035755
342113.0,377757.54352788586
345625.0,375506.3547533927
348111.0,344305.54414945847
346861.0,341579.0088966036
346361.0,351406.05076542275
345336.0,347298.7344585652
345031.0,343120.02343207697
346281.0,348954.4721659072
344506.0,343971.6283866922
343256.0,348552.0954759351
339950.0,336598.96907616407
338450.0,353993.1749506856
338100.0,330252.42505722755
337875.0,334496.3689846848
339100.0,352878.0434268084
340975.0,351733.8689907665
341325.0,372974.149598459
340563.0,352046.96100742073
338088.0,334730.9067037136
332713.0,329305.5634550546
328988.0,333088.8496529262
328750.0,329738.36019827944
328750.0,324504.28600705473
329862.0,341444.8483176918
331362.0,334841.0872606596
331362.0,344452.27443831053
334488.0,344503.3333242483
335875.0,343757.4966412165
337394.0,333282.5509612319
338644.0,347294.5477685707
338644.0,342279.1499265324
342394.0,360898.95599786093
347863.0,366428.09329274046
355363.0,356115.9653359397
360338.0,357272.60084219155
362700.0,365303.56259055436
362713.0,360423.0881485725
358963.0,355885.95360527904
355863.0,363357.41964875784
355750.0,352896.8157510047
355750.0,361825.5167023783
356988.0,358156.9251143188
356969.0,351970.60275487666
353469.0,359062.41439992277
351844.0,351322.5720581045
351856.0,361045.2882243414
353875.0,354154.76674764376
354875.0,351099.65694680554
358000.0,353644.0588970464
358000.0,375061.9815347531
359750.0,354045.2630940116
367000.0,407145.3567378369
368238.0,361557.9912675401
371987.0,369648.38884324965
375487.0,380706.0050881978
377237.0,372853.69890877674
381000.0,374918.822915975
384500.0,399111.5782082156
386000.0,381553.3014575851
387000.0,396191.32399147446
389500.0,393342.8430199047
389498.0,385822.8433898816
392998.0,413657.47951029363
395498.0,390572.7745761779
395498.0,409555.41862566187
398000.0,393102.55813130946
398000.0,394137.4608524721
398000.0,409533.97526123794
399000.0,392218.24536596244
399000.0,395661.84082727425
399000.0,402610.8919496497
398000.0,396381.7166143202
397000.0,400916.8387134844
396875.0,399950.6257273495
397125.0,388265.0963626789
403300.0,395392.9729231966
410775.0,430896.4472327678
415963.0,426499.480817484
417963.0,453574.5944317208
416788.0,421547.38931787276
412938.0,426695.45461246546
413000.0,407698.5312209323
415875.0,429471.0039688206
417125.0,428047.62709884904
419750.0,424709.55040619953
421125.0,422440.83693570143
423750.0,431016.2378700159
420738.0,466761.643332872
418238.0,412019.95937589515
415738.0,431984.7192191237
417013.0,406441.26892495126
424413.0,443360.7401402445
432400.0,445650.6810591038
439900.0,442567.0592152214
442375.0,455194.9555431913
442969.0,442357.3150170782
444606.0,498356.8341052507
445606.0,448041.63597868034
449106.0,455599.95095063734
451625.0,442014.7111540243
452000.0,443451.21340296156
455363.0,473195.77697826066
456863.0,464159.12403622305
460613.0,454301.3117380509
465363.0,464979.17436747474
464750.0,457392.47496770736
464750.0,462587.47262037505
464750.0,467922.5176391952
462475.0,478183.495568447
462225.0,475183.01378519926
458475.0,452833.4053750053
453475.0,459218.7813930355
448250.0,454147.216152242
443250.0,451825.53603776306
439750.0,436145.6169448759
435863.0,432826.3060695896
434863.0,430855.8997085614
433263.0,481831.34393152257
431763.0,437231.7739910716
431875.0,435557.96800261637
430625.0,442136.764155823
431225.0,452754.1801000065
433225.0,441417.2500219129
434988.0,433834.3118937972
434988.0,428367.42531237326
436238.0,439422.42919454834
435488.0,431835.4939041909
433736.0,437616.91181227984
433599.0,430381.37922883383
429849.0,432479.5098776491
427349.0,421935.5746597744
427113.0,430178.93721736816
428500.0,424362.4220447688
429624.0,422737.3668433279
430624.0,425174.19208135555
430871.0,442014.59578817
430620.0,427212.12060632947
430744.0,423422.6964459051
429744.0,422439.69332468713
428471.0,475478.26985046954
426223.0,419283.56303291745
426850.0,448714.0888644608
430600.0,432314.16460316314
433625.0,430070.82011989044
438625.0,445758.4182045433
441750.0,437433.5362544072
443000.0,437139.67391651263
911986.0,906969.3547357494
932049.0,922310.9853676643
932160.0,909919.3601312176
939486.0,945318.9265445619
926799.0,915794.5836919306
906861.0,891129.3046980603
919438.0,935554.9054782286
922063.0,917330.445613552
934750.0,955617.8886751527
953625.0,951203.4648443823
953625.0,943421.525915886
961000.0,941502.4487762186
960500.0,961259.352768949
958000.0,971065.266773769
958000.0,971608.3595304654
955250.0,1000721.7833427304
950500.0,943263.7744960146
934188.0,920589.0366585599
942188.0,958697.843755739
943938.0,928950.9064697332
958938.0,981551.206216146
977750.0,964477.6790504499
969750.0,989793.2379093823
966000.0,979408.8526596517
956188.0,959072.7309886286
949938.0,941727.6184580064
945938.0,958632.793370088
943125.0,956751.937028525
940188.0,934685.7726531383
936938.0,967519.2958689623
935688.0,935760.8394360346
930750.0,930610.1806900657
933500.0,953155.09354569
935500.0,923527.9490935678
938688.0,939330.1115003404
943438.0,927952.2694971332
930938.0,945548.8158079713
919438.0,930565.358081268
908750.0,928836.3649687817
901125.0,903034.3599737413
908625.0,919845.6441714366
910750.0,921338.7018620126
910999.0,900626.7576966533
910999.0,898764.1863996926
903499.0,930410.0901276853
900749.0,908308.6601074551
899500.0,1027760.4543792706
897375.0,1027571.149054452
897375.0,880739.7210015784
897000.0,889827.4148458049
898000.0,905512.282907818
898243.0,946815.7017126947
898243.0,893464.3490580331
899480.0,890923.6239728872
906480.0,903021.3747203295
910238.0,910267.2658841598
915363.0,905367.6624892196
915125.0,921522.9794304103
920625.0,925532.0580895405
929125.0,946126.3168817124
936000.0,926106.8373272921
948500.0,936406.2337576812
948750.0,939605.3519952849
960238.0,994551.0419090827
972238.0,955719.2426057099
983713.0,989820.5158862724
996088.0,987093.2525590563
996163.0,1031187.2533400152
996225.0,1025480.997275462
997425.0,1061601.5304057389
1007300.0,1005633.9769678395
1020488.0,1051107.6160622393
1021425.0,1001232.6751763282
1015250.0,1061284.8787226113
999250.0,1009057.2277973994
982000.0,1005046.1085275017
969500.0,941567.5383256108
963000.0,1000712.6912596434
956500.0,940242.4854449701
949125.0,982452.7883161118
946600.0,959389.891741044
946600.0,992547.2462878929
946850.0,932603.1286991523
951338.0,941313.7349830241
960363.0,944611.9977348512
967863.0,958778.555693526
972363.0,1018076.7565828272
968000.0,987397.5298555545
961500.0,979362.6605763809
952250.0,989273.9603836429
945125.0,990573.4660013098
944625.0,979185.1747243599
944000.0,933885.0187581584
938250.0,1013347.2807567699
940375.0,938259.5597720385
940625.0,944682.0066654156
946250.0,941881.3131572575
953750.0,989789.3354764801
951000.0,961227.4754177248
938750.0,965549.356048066
921250.0,933335.735650695
908625.0,896711.1880098487
898125.0,897360.5102879963
897875.0,885926.2827009702
898125.0,885196.0292103303
898250.0,901565.1896942939
905750.0,923509.5063190947
915725.0,928956.0424497771
927950.0,918646.8341277058
927700.0,907077.1987778731
923324.0,915276.148820772
925824.0,939148.4384334852
925849.0,960260.145976777
941099.0,940156.8773911477
951475.0,978148.6463113688
939000.0,964545.1455910696
926748.0,930168.3678472668
921748.0,960432.5631682329
921748.0,915765.2429408146
934498.0,927434.2272412976
946750.0,941418.4246698243
949500.0,948980.0177020924
952125.0,947912.9664066953
961875.0,948787.7328100678
986875.0,985231.4865390691
1022375.0,1051769.6890974892
1045000.0,1041012.8591725625
1069000.0,1075287.0291900637
1081749.0,1059959.329089699
1080999.0,1060161.5159781
1090749.0,1107718.2005500623
1094249.0,1090141.9834930107
1096750.0,1121801.8968200444
1099250.0,1091713.6798822107
1115000.0,1110724.0963799623
1127750.0,1108666.545085096
1124000.0,1100349.7649848592
1121750.0,1155126.5297236454
1103250.0,1091189.5676462108
1078000.0,1072993.691607207
1075500.0,1070143.5454740056
1067750.0,1090281.331732742
1048000.0,1037098.973268303
1048250.0,1033539.8081393309
1026750.0,1038560.7734799393
1033000.0,1100786.6062266908
1048875.0,1095418.0960069515
1036125.0,1018567.672982143
1052500.0,1041127.2733465515
1042750.0,1041787.8863670564
1026875.0,1060205.3245944646
1026875.0,1062744.9222458685
1010250.0,1012390.007007169
995250.0,1011664.2899156713
986125.0,989100.0481559706
961125.0,949722.2797737934
948875.0,988585.2898390512
932375.0,905023.2148934611
921500.0,917984.066724896
932750.0,1015181.1650754219
933000.0,926211.2452438234
940750.0,926670.6355705984
960125.0,999562.9069078172
978875.0,967777.7594301897
1008875.0,1008354.1584989525
1045625.0,1040398.8169941666
1069500.0,1064234.2914140061
1064750.0,1053716.8871928372
1072250.0,1065366.588805696
1048000.0,1034865.7620253991
1024250.0,1012797.3637075931
1049000.0,1080193.3039256134
1055250.0,1127487.3894973835
1105000.0,1200533.8792115701
1168125.0,1193064.5412359496
1214625.0,1202448.8558193422
1233250.0,1230104.897225357
1233250.0,1208246.7393270186
1219625.0,1229827.8597343513
1198375.0,1204762.5038566766
1198500.0,1239587.2205094441
1173750.0,1315598.8313407183
1162500.0,1222650.8430097103
1150000.0,1143394.6828388665
1125000.0,1142409.652857694
1125000.0,1119717.5184785242
1100000.0,1094891.5220481704
1082000.0,1141017.5256544566
1081875.0,1074076.4461261951
1081875.0,1076599.9811414827
1106875.0,1092320.9321857372
1131125.0,1152873.4217887935
1150625.0,1143360.306367906
1170625.0,1158654.4833748678
1170625.0,1185823.7862147554
1191625.0,1219069.7707868672
1221000.0,1213138.7029666589
1250250.0,1240736.4096666013
1287450.0,1276896.0587714957
1295686.0,1288705.233159591
1296936.0,1297961.3325796458
1296436.0,1273733.8895168693
1287361.0,1351362.3837604786
1260625.0,1258217.1144563854
1247500.0,1280738.16370944
1248750.0,1257602.451989592
1208000.0,1195245.5963819951
1210500.0,1220184.5758062343
1191125.0,1178995.701499208
1166125.0,1141705.5231244003
1197500.0,1200998.2933478218
1223250.0,1249076.0534844361
1228750.0,1228384.713650704
1216250.0,1195668.9740277084
1234875.0,1229448.025661111
1235375.0,1230537.215732005
1234125.0,1216358.3274128798
1233875.0,1278308.2139657992
1218250.0,1222919.789991788
1213813.0,1195870.0195770755
1240813.0,1291849.9466841274
1284563.0,1286276.9545569958
1294063.0,1287421.128970591
1297750.0,1349998.2635375303
1322750.0,1326201.8164145558
1329250.0,1311259.6810753345
1350500.0,1342434.8247892596
1363750.0,1352111.394317359
1339750.0,1377308.5460949119
1339500.0,1314279.8154843946
1336750.0,1335487.1678770748
1324250.0,1359122.9955185198
1324500.0,1310683.3618864168
1324500.0,1310959.8177319395
1312000.0,1302545.9875423198
1311750.0,1336280.9711090059
1311500.0,1370967.858601039
1299000.0,1294426.2616605167
1303000.0,1279169.4265304022
1303122.0,1315039.8244082136
1315872.0,1320105.444760771
1319122.0,1366566.0237644434
1330372.0,1315881.7533107956
1343000.0,1338957.6559519018
1342875.0,1330476.1480670464
1339625.0,1313037.1163271817
1324375.0,1328809.9700696147
1311375.0,1451103.1673269416
1297750.0,1311934.116809289
1296750.0,1276533.0770914874
1297000.0,1268150.148444891
1310000.0,1320727.9088315286
1323750.0,1353577.4226110827
1328750.0,1337185.6934336328
1328500.0,1375912.1499571663
1314750.0,1366583.2982823781
1299625.0,1283680.7149719188
1295375.0,1265762.5068824498
1295375.0,1287706.1926394114
1293875.0,1286706.4100902888
1295250.0,1412953.5277320365
1258250.0,1255740.1775687162
1257250.0,1278361.9994392216
1247375.0,1287781.695844751
1232875.0,1254486.1688242939
1267125.0,1257532.2266888584
1255625.0,1248412.9988170015
278000.0,276706.43870567885
280250.0,277833.92014709197
281625.0,311800.6097942749
283824.0,292214.21019110613
286561.0,295505.51937073166
290436.0,306585.75468930637
298061.0,296656.04923292116
304863.0,315917.3228866222
311500.0,326100.88535974524
316000.0,320472.30819444003
318475.0,317801.9876811157
318463.0,321792.30745830166
320588.0,323921.5993836418
322463.0,324885.97040804656
322488.0,327472.8850523053
325750.0,322456.86975091824
326750.0,324563.2780164092
326750.0,330831.78933740786
325625.0,335914.858856816
323375.0,344181.6626763474
320875.0,317755.8524491225
319625.0,318491.52778801275
318238.0,311996.60286213027
317238.0,313781.44247618585
315613.0,313723.4368687411
314338.0,310919.09052934183
312850.0,311346.0849459803
312850.0,306667.59118600556
313450.0,308296.5162521783
313450.0,324321.8810248094
314925.0,311597.96575121273
315925.0,310669.49346053565
315925.0,312092.7528263904
315950.0,315089.33130496874
315538.0,310972.05308413407
314538.0,327404.6522316027
314563.0,321167.4540856208
314375.0,347129.5383296721
313313.0,311741.42437547515
309563.0,306792.47484088043
305813.0,310508.8264242452
303500.0,311930.2888448125
304800.0,305139.4381439255
304775.0,304566.38721170643
317238.0,320330.583010111
322438.0,325764.8838747625
330588.0,335178.3277472833
335613.0,330781.6784427186
337875.0,333171.8743276662
338875.0,369639.07335471566
340500.0,342001.72595613886
340500.0,350367.6346141998
340563.0,334594.5269443245
340375.0,335919.4605452188
340375.0,347131.970020616
338188.0,339402.39531168505
338125.0,331716.29787617846
338550.0,344599.64638612256
338700.0,349693.52982606954
341200.0,333379.56717330025
343950.0,348944.84089800256
346463.0,351495.43459595094
351313.0,363911.32920671
354750.0,364695.06006879645
358500.0,353931.4954479627
361000.0,389167.10206812527
363750.0,362779.4187695534
366250.0,367164.18675653136
368750.0,371453.59462910204
372500.0,368544.7989091781
373750.0,380292.7835912858
371113.0,366590.6546496845
367113.0,403389.3755519041
362113.0,360942.66669456265
355863.0,357397.87156196655
353500.0,360516.68404328695
353250.0,351090.51941629924
352000.0,363947.0762229926
352000.0,357527.1396718729
351975.0,346531.09437902755
351225.0,356857.18334791396
352225.0,373670.0946236084
352225.0,360788.6265533535
352250.0,349009.5816482125
351000.0,365116.36475500563
349750.0,356855.67994228913
349750.0,365190.0953921163
349737.0,361561.28340789
349487.0,344513.3075681445
348487.0,346248.22377854655
346487.0,343803.6789551721
345375.0,339085.4377673812
342875.0,343227.4774327308
341600.0,340207.76144864806
342288.0,338559.4818954513
340913.0,339202.98298543744
342413.0,346088.6079889021
343563.0,357017.50191821065
342250.0,332209.8890438794
342250.0,346511.1788186213
341000.0,343313.8451893855
342350.0,340231.2568672645
344725.0,365709.00893527817
346887.0,340594.30834629555
346637.0,360320.44862168917
346662.0,353360.013992642
346662.0,338502.3361502805
346633.0,357941.31645170413
349258.0,357946.6504242453
353445.0,367137.65849446395
355945.0,363558.1136082474
361313.0,374355.8020432464
370188.0,384711.12188979646
375750.0,394996.6472784846
383250.0,372007.1292215246
388250.0,385940.74877654505
391750.0,401290.1413010328
394188.0,399222.4684455593
395688.0,391384.2840934733
397938.0,394713.5538187903
398163.0,414391.91793686745
399225.0,412406.8382560303
406725.0,402833.8431165541
413225.0,417396.5383408741
417500.0,443462.98553718266
418500.0,453636.05519467965
412000.0,413943.818576199
405500.0,398928.5300152505
400000.0,405859.8664629232
398000.0,400106.6320312392
398000.0,460487.9309670938
399125.0,392399.6981444912
401625.0,393653.84480351163
403625.0,401468.8153813624
406125.0,405495.0496610955
405000.0,397798.9168756768
401000.0,409961.6286689162
396500.0,393874.014832267
390500.0,388174.4105487808
387000.0,389743.4625985763
386000.0,380268.9658948364
388250.0,384908.8999588485
387938.0,382671.99371564656
386438.0,389121.02065660065
385138.0,381898.9187163181
380325.0,375561.60889811546
378669.0,375534.43816648674
378606.0,371880.3036745191
379906.0,375954.3153993014
380594.0,385074.3861641092
386063.0,381894.6476312718
391125.0,391711.2708656376
394625.0,387926.9428558822
395250.0,415297.73079404613
391250.0,388069.30590929097
391494.0,388253.27485363354
390244.0,391996.155192147
390494.0,384196.4404424865
394494.0,388634.85056017805
400750.0,403881.74809744075
402225.0,399373.0002078569
408225.0,404518.88023221504
409588.0,405649.3603642973
403088.0,406211.774042673
402863.0,422214.74773630116
401863.0,398341.42056359095
404500.0,401060.0451651768
413500.0,417785.50857901265
417500.0,416220.2803399731
423500.0,419321.17375734675
427000.0,422931.6322116256
425500.0,421132.0169101493
431500.0,421858.2223556007
436500.0,434581.68899773253
441500.0,445537.7796370764
445500.0,464144.1144758765
448750.0,442160.7677242502
448750.0,470193.5903215609
446250.0,442609.2878734287
446475.0,444397.507989633
440725.0,455536.0693396839
435975.0,431435.949941832
435975.0,443633.4884651462
434250.0,491173.3947933378
433813.0,442148.8487045358
432438.0,447592.60902311397
428313.0,428817.55237356183
427313.0,429835.27433825354
426625.0,438188.0664009376
428488.0,420420.4028199158
432738.0,438461.8245610735
434790.0,457129.4169612566
440390.0,457752.1344214311
442403.0,436701.0179785578
442528.0,448404.68808852514
443975.0,454365.94058663415
444750.0,485982.57097603125
447000.0,455450.9892835389
446750.0,446133.0939272944
447000.0,444743.5040731912
446750.0,454570.7052024266
443250.0,440337.812090768
441000.0,436741.72257116233
435875.0,435567.68319917517
429875.0,446856.9765820122
428550.0,472539.7598000721
428525.0,432966.2274820348
426006.0,422682.9757404446
424506.0,476080.07153733575
422069.0,438120.59005737543
421844.0,420401.06614745886
425738.0,430944.7282292784
429738.0,435964.1231028336
432225.0,423142.4904109903
433725.0,438753.2809016361
432788.0,436012.34936959826
437663.0,432854.21341535443
446438.0,438430.8096465612
453938.0,466356.79694209294
465875.0,475710.8574838027
470975.0,464672.65380437166
473475.0,483856.86013293645
473475.0,471265.12288983294
469975.0,485830.0753931317
466000.0,464081.4372405345
464375.0,463733.7559988525
460750.0,480510.8040748285
456987.0,456114.1215540547
454487.0,448423.7072386022
449837.0,446501.45094778656
449712.0,448342.75579213287
449725.0,441222.17995394144
449725.0,466081.87939204864
449500.0,466649.14396519837
449250.0,454244.1597979083
448000.0,443379.91245548526
447863.0,443367.31624952646
445363.0,439042.89682108135
442113.0,459003.77963137365
438863.0,426762.65728307195
435500.0,436926.0056004287
434500.0,428436.56521675264
433000.0,441594.6936088918
432375.0,445870.85799505207
429875.0,438957.76012124517
427375.0,445639.09689291863
424856.0,420630.6391678825
422472.0,456945.5618483395
420972.0,443904.85552169057
419697.0,430205.30223087507
419466.0,432010.1640457275
419225.0,427150.70869150624
419225.0,414077.2083177843
419000.0,408756.4227196938
419750.0,464725.4539232912
419750.0,431928.6611966204
419750.0,421348.7464243913
417994.0,433941.1396720559
412494.0,407876.7753330423
407744.0,412357.3015622725
402994.0,400322.8987557173
400000.0,437018.00804484996
403750.0,396292.32609543635
406113.0,400193.65283175465
408606.0,403942.27893013554
411100.0,406636.8072562304
232188.0,232215.83093404365
231375.0,234447.71753034726
233125.0,238661.7633217377
233975.0,254607.61352585495
235225.0,231145.29507998016
235200.0,232165.03482644414
233450.0,237641.6334891957
233725.0,233753.18199852272
233725.0,232130.07759129777
232500.0,246958.4290716047
232475.0,233703.32500792985
233700.0,237805.2554717694
233700.0,232332.32616140434
234950.0,230828.89597888992
236225.0,235017.30968314517
235938.0,233087.32214657025
